Date/Time,Electricity Demand for the Branch (kw),Solar System Output (kWh),DOW,15min_interval
2/26/2013 9:00,8,7.095,3,37
2/26/2013 9:15,8,7.667,3,38
2/26/2013 9:30,8,8.222,3,39
2/26/2013 9:45,8,8.754,3,40
2/26/2013 10:00,8,9.219,3,41
2/26/2013 10:15,8,9.657,3,42
2/26/2013 10:30,8,10.061,3,43
2/26/2013 10:45,8,10.377,3,44
2/26/2013 11:00,8,10.714,3,45
2/26/2013 11:15,8,10.951,3,46
2/26/2013 11:30,8,11.121,3,47
2/26/2013 11:45,9.6,11.244,3,48
2/26/2013 12:00,8,11.288,3,49
2/26/2013 12:15,8,11.218,3,50
2/26/2013 12:30,8,11.118,3,51
2/26/2013 12:45,9.6,10.935,3,52
2/26/2013 13:00,9.6,10.752,3,53
2/26/2013 13:15,8,10.397,3,54
2/26/2013 13:30,9.6,10.041,3,55
2/26/2013 13:45,8,9.64,3,56
2/26/2013 14:00,8,9.201,3,57
2/26/2013 14:15,8,8.761,3,58
2/26/2013 14:30,8,8.231,3,59
2/26/2013 14:45,9.6,7.707,3,60
2/26/2013 15:00,8,7.117,3,61
2/26/2013 15:15,9.6,6.488,3,62
2/26/2013 15:30,8,5.839,3,63
2/26/2013 15:45,9.6,5.155,3,64
2/26/2013 16:00,9.6,4.439,3,65
2/26/2013 16:15,8,3.702,3,66
2/26/2013 16:30,9.6,2.962,3,67
2/26/2013 16:45,8,2.192,3,68
2/26/2013 17:00,8,1.489,3,69
2/26/2013 17:15,9.6,0.763,3,70
2/26/2013 17:30,14.4,0.186,3,71
2/26/2013 17:45,12.8,0.043,3,72
2/26/2013 18:00,12.8,0.001,3,73
2/26/2013 18:15,12.8,0,3,74
2/26/2013 18:30,12.8,0,3,75
2/26/2013 18:45,12.8,0,3,76
2/26/2013 19:00,9.6,0,3,77
2/26/2013 19:15,9.6,0,3,78
2/26/2013 19:30,9.6,0,3,79
2/26/2013 19:45,9.6,0,3,80
2/26/2013 20:00,9.6,0,3,81
2/26/2013 20:15,9.6,0,3,82
2/26/2013 20:30,9.6,0,3,83
2/26/2013 20:45,8,0,3,84
2/26/2013 21:00,9.6,0,3,85
2/26/2013 21:15,9.6,0,3,86
2/26/2013 21:30,11.2,0,3,87
2/26/2013 21:45,11.2,0,3,88
2/26/2013 22:00,12.8,0,3,89
2/26/2013 22:15,11.2,0,3,90
2/26/2013 22:30,9.6,0,3,91
2/26/2013 22:45,9.6,0,3,92
2/26/2013 23:00,8,0,3,93
2/26/2013 23:15,9.6,0,3,94
2/26/2013 23:30,9.6,0,3,95
2/26/2013 23:45,9.6,0,3,96
2/27/2013 0:00,8,0,4,1
2/27/2013 0:15,8,0,4,2
2/27/2013 0:30,6.4,0,4,3
2/27/2013 0:45,8,0,4,4
2/27/2013 1:00,9.6,0,4,5
2/27/2013 1:15,8,0,4,6
2/27/2013 1:30,8,0,4,7
2/27/2013 1:45,8,0,4,8
2/27/2013 2:00,8,0,4,9
2/27/2013 2:15,8,0,4,10
2/27/2013 2:30,8,0,4,11
2/27/2013 2:45,8,0,4,12
2/27/2013 3:00,8,0,4,13
2/27/2013 3:15,8,0,4,14
2/27/2013 3:30,8,0,4,15
2/27/2013 3:45,8,0,4,16
2/27/2013 4:00,8,0,4,17
2/27/2013 4:15,8,0,4,18
2/27/2013 4:30,6.4,0,4,19
2/27/2013 4:45,8,0,4,20
2/27/2013 5:00,8,0,4,21
2/27/2013 5:15,9.6,0,4,22
2/27/2013 5:30,8,0,4,23
2/27/2013 5:45,8,0,4,24
2/27/2013 6:00,9.6,0.003,4,25
2/27/2013 6:15,9.6,0.047,4,26
2/27/2013 6:30,9.6,0.155,4,27
2/27/2013 6:45,6.4,0.726,4,28
2/27/2013 7:00,4.8,1.435,4,29
2/27/2013 7:15,6.4,2.136,4,30
2/27/2013 7:30,4.8,2.863,4,31
2/27/2013 7:45,4.8,3.57,4,32
2/27/2013 8:00,6.4,4.3,4,33
2/27/2013 8:15,6.4,5.09,4,34
2/27/2013 8:30,8,5.803,4,35
2/27/2013 8:45,6.4,6.502,4,36
2/27/2013 9:00,8,7.16,4,37
2/27/2013 9:15,8,7.769,4,38
2/27/2013 9:30,8,8.357,4,39
2/27/2013 9:45,8,8.898,4,40
2/27/2013 10:00,8,9.345,4,41
2/27/2013 10:15,8,9.783,4,42
2/27/2013 10:30,8,10.189,4,43
2/27/2013 10:45,8,10.536,4,44
2/27/2013 11:00,9.6,10.802,4,45
2/27/2013 11:15,8,10.944,4,46
2/27/2013 11:30,9.6,11.114,4,47
2/27/2013 11:45,9.6,11.168,4,48
2/27/2013 12:00,8,11.158,4,49
2/27/2013 12:15,9.6,11.144,4,50
2/27/2013 12:30,11.2,11.074,4,51
2/27/2013 12:45,8,10.934,4,52
2/27/2013 13:00,11.2,10.737,4,53
2/27/2013 13:15,8,10.489,4,54
2/27/2013 13:30,9.6,10.176,4,55
2/27/2013 13:45,11.2,9.798,4,56
2/27/2013 14:00,8,9.394,4,57
2/27/2013 14:15,8,8.951,4,58
2/27/2013 14:30,11.2,8.431,4,59
2/27/2013 14:45,8,7.89,4,60
2/27/2013 15:00,8,7.303,4,61
2/27/2013 15:15,9.6,6.648,4,62
2/27/2013 15:30,9.6,5.965,4,63
2/27/2013 15:45,9.6,5.274,4,64
2/27/2013 16:00,8,4.533,4,65
2/27/2013 16:15,8,3.777,4,66
2/27/2013 16:30,9.6,3.004,4,67
2/27/2013 16:45,8,2.271,4,68
2/27/2013 17:00,8,1.587,4,69
2/27/2013 17:15,8,0.866,4,70
2/27/2013 17:30,12.8,0.222,4,71
2/27/2013 17:45,14.4,0.04,4,72
2/27/2013 18:00,11.2,0,4,73
2/27/2013 18:15,12.8,0,4,74
2/27/2013 18:30,12.8,0,4,75
2/27/2013 18:45,12.8,0,4,76
2/27/2013 19:00,8,0,4,77
2/27/2013 19:15,9.6,0,4,78
2/27/2013 19:30,9.6,0,4,79
2/27/2013 19:45,9.6,0,4,80
2/27/2013 20:00,8,0,4,81
2/27/2013 20:15,9.6,0,4,82
2/27/2013 20:30,11.2,0,4,83
2/27/2013 20:45,12.8,0,4,84
2/27/2013 21:00,9.6,0,4,85
2/27/2013 21:15,11.2,0,4,86
2/27/2013 21:30,9.6,0,4,87
2/27/2013 21:45,9.6,0,4,88
2/27/2013 22:00,8,0,4,89
2/27/2013 22:15,9.6,0,4,90
2/27/2013 22:30,9.6,0,4,91
2/27/2013 22:45,9.6,0,4,92
2/27/2013 23:00,8,0,4,93
2/27/2013 23:15,9.6,0,4,94
2/27/2013 23:30,8,0,4,95
2/27/2013 23:45,9.6,0,4,96
2/28/2013 0:00,8,0,5,1
2/28/2013 0:15,8,0,5,2
2/28/2013 0:30,8,0,5,3
2/28/2013 0:45,8,0,5,4
2/28/2013 1:00,8,0,5,5
2/28/2013 1:15,6.4,0,5,6
2/28/2013 1:30,8,0,5,7
2/28/2013 1:45,8,0,5,8
2/28/2013 2:00,8,0,5,9
2/28/2013 2:15,8,0,5,10
2/28/2013 2:30,8,0,5,11
2/28/2013 2:45,8,0,5,12
2/28/2013 3:00,8,0,5,13
2/28/2013 3:15,8,0,5,14
2/28/2013 3:30,8,0,5,15
2/28/2013 3:45,8,0,5,16
2/28/2013 4:00,8,0,5,17
2/28/2013 4:15,8,0,5,18
2/28/2013 4:30,6.4,0,5,19
2/28/2013 4:45,8,0,5,20
2/28/2013 5:00,8,0,5,21
2/28/2013 5:15,8,0,5,22
2/28/2013 5:30,9.6,0,5,23
2/28/2013 5:45,8,0,5,24
2/28/2013 6:00,9.6,0.001,5,25
2/28/2013 6:15,9.6,0.035,5,26
2/28/2013 6:30,8,0.147,5,27
2/28/2013 6:45,6.4,0.746,5,28
2/28/2013 7:00,4.8,1.469,5,29
2/28/2013 7:15,4.8,2.203,5,30
2/28/2013 7:30,3.2,2.96,5,31
2/28/2013 7:45,4.8,3.702,5,32
2/28/2013 8:00,6.4,4.452,5,33
2/28/2013 8:15,6.4,5.182,5,34
2/28/2013 8:30,4.8,5.882,5,35
2/28/2013 8:45,8,6.564,5,36
2/28/2013 9:00,8,7.204,5,37
2/28/2013 9:15,8,7.807,5,38
2/28/2013 9:30,8,8.377,5,39
2/28/2013 9:45,8,8.904,5,40
2/28/2013 10:00,8,9.381,5,41
2/28/2013 10:15,8,9.819,5,42
2/28/2013 10:30,9.6,10.19,5,43
2/28/2013 10:45,9.6,10.5,5,44
2/28/2013 11:00,8,10.734,5,45
2/28/2013 11:15,9.6,10.923,5,46
2/28/2013 11:30,9.6,11.118,5,47
2/28/2013 11:45,9.6,11.226,5,48
2/28/2013 12:00,11.2,11.262,5,49
2/28/2013 12:15,9.6,11.234,5,50
2/28/2013 12:30,9.6,11.157,5,51
2/28/2013 12:45,9.6,11.009,5,52
2/28/2013 13:00,9.6,10.784,5,53
2/28/2013 13:15,8,10.52,5,54
2/28/2013 13:30,11.2,10.196,5,55
2/28/2013 13:45,8,9.822,5,56
2/28/2013 14:00,8,9.401,5,57
2/28/2013 14:15,9.6,8.931,5,58
2/28/2013 14:30,8,8.411,5,59
2/28/2013 14:45,11.2,7.862,5,60
2/28/2013 15:00,9.6,7.249,5,61
2/28/2013 15:15,8,6.621,5,62
2/28/2013 15:30,9.6,5.944,5,63
2/28/2013 15:45,9.6,5.235,5,64
2/28/2013 16:00,8,4.534,5,65
2/28/2013 16:15,9.6,3.815,5,66
2/28/2013 16:30,8,3.094,5,67
2/28/2013 16:45,8,2.328,5,68
2/28/2013 17:00,8,1.602,5,69
2/28/2013 17:15,9.6,0.872,5,70
2/28/2013 17:30,14.4,0.245,5,71
2/28/2013 17:45,12.8,0.046,5,72
2/28/2013 18:00,12.8,0.003,5,73
2/28/2013 18:15,12.8,0,5,74
2/28/2013 18:30,12.8,0,5,75
2/28/2013 18:45,12.8,0,5,76
2/28/2013 19:00,9.6,0,5,77
2/28/2013 19:15,8,0,5,78
2/28/2013 19:30,9.6,0,5,79
2/28/2013 19:45,9.6,0,5,80
2/28/2013 20:00,9.6,0,5,81
2/28/2013 20:15,8,0,5,82
2/28/2013 20:30,9.6,0,5,83
2/28/2013 20:45,14.4,0,5,84
2/28/2013 21:00,11.2,0,5,85
2/28/2013 21:15,11.2,0,5,86
2/28/2013 21:30,11.2,0,5,87
2/28/2013 21:45,9.6,0,5,88
2/28/2013 22:00,8,0,5,89
2/28/2013 22:15,9.6,0,5,90
2/28/2013 22:30,9.6,0,5,91
2/28/2013 22:45,9.6,0,5,92
2/28/2013 23:00,9.6,0,5,93
2/28/2013 23:15,8,0,5,94
2/28/2013 23:30,9.6,0,5,95
2/28/2013 23:45,9.6,0,5,96
